"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
10,0,1,10,2,15,0,0.24,0,24,3,30,10,20,10,10,20,1,6,9,9,7,8,0,6,6,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,0,5,7,7,7,7,0,6,1,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,39,33
10,0,1,10,10,14,0,0.17,1,23,2,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,0,10,10,10,10,10,0,10,1,1,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,47,50
10,0,1,10,8,12,0,0.65,1,22,2,60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,0,1,1,1,1,1,0,1,1,1,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,6,5
10,0,1,10,5,13,1,-0.15,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,1,6,10,10,10,6,0,7,6,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,60,42
10,0,1,10,1,16,0,0.15,1,25,2,50,0,30,10,0,10,0,0,8,7,7,7,7,6,6,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,0,5,10,6,4,6,0,6,1,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,36,31
10,0,1,10,7,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,0,5,6,6,4,5,0,5,5,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,35,26
10,0,1,10,6,17,0,0.41,1,30,2,35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,1,5,10,8,6,9,0,7,1,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,29,38
10,0,1,10,4,20,0,0.08,1,24,2,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2,26,13,2,4,4,"94115",2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,6,8,10,6,9,1,9,9,8,10,8,8,9,10,2,2,2,2,2,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,36,52
11,1,1,10,2,7,0,0.19,0,22,4,15,15,25,20,15,10,0,4,8,8,5,7,4,7,4,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,7,8,8,8,7,7,7,4,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,36,45
11,1,1,10,9,10,0,0.3,1,26,2,15,15,15,40,10,5,0,6,10,10,6,6,0,6,3,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,7,8,7,8,6,5,6,3,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,38,41
11,1,1,10,5,6,0,0.33,0,23,4,10,25,20,25,5,15,1,6,9,7,6,7,6,6,6,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,7,9,8,9,8,4,7,4,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,41,45
11,1,1,10,8,9,0,0.19,0,26,6,20,10,20,30,10,10,1,8,10,9,8,7,6,5,5,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,6,8,7,8,7,5,6,4,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,48,41
11,1,1,10,3,4,0,-0.18,1,23,2,20,20,20,20,10,10,0,4,10,8,5,8,7,6,7,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,6,7,8,7,7,5,6,3,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,42,40
11,1,1,10,6,3,0,-0.24,1,25,2,35,10,35,10,10,0,0,7,9,10,7,8,9,8,7,1,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,7,8,6,5,8,4,5,2,1,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,50,38
11,1,1,10,1,5,0,-0.43,1,21,2,20,5,25,25,10,15,0,5,8,8,2,2,2,7,5,2,27,8,2,7,3,"Argentina",1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,8,9,7,8,5,0,6,8,8,8,7,6,6,5,2,0,7,2,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,27,43
12,1,1,10,10,5,0,0,1,21,2,20,5,25,25,10,15,0,8,6,6,5,5,5,6,4,1,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,6,7,10,7,6,5,7,4,1,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,35,41
12,1,1,10,8,10,0,0.65,1,26,2,15,15,15,40,10,5,0,1,1,1,1,1,0,1,1,1,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,1,1,1,1,1,1,1,1,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,5,6
12,1,1,10,1,7,0,0.21,0,22,4,15,15,25,20,15,10,0,6,6,8,4,9,4,7,3,1,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,1,7,9,10,6,6,5,8,4,1,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,37,43
12,1,1,10,3,1,0,0.54,0,21,4,15,20,20,15,15,15,1,7,8,7,8,5,6,7,5,1,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,7,8,10,7,7,5,8,4,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,41,44
12,1,1,10,9,2,0,0.18,1,24,2,45,5,25,20,0,5,0,8,5,6,6,9,6,7,3,2,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,7,6,10,6,6,5,8,4,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,40,40
12,1,1,10,7,9,1,0.03,0,26,6,20,10,20,30,10,10,1,10,10,10,10,10,10,10,5,2,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,1,8,8,10,7,6,5,8,4,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,60,44
12,1,1,10,4,6,0,0.37,0,23,4,10,25,20,25,5,15,1,6,9,9,6,8,2,7,6,2,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,6,8,10,6,7,6,7,4,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,40,43
12,1,1,10,6,8,1,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8,7,7,9,6,7,8,7,2,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,1,8,8,10,7,6,5,9,4,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,44,44
12,1,1,10,5,3,0,-0.14,1,25,2,35,10,35,10,10,0,0,9,7,9,8,9,7,8,7,2,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,6,7,10,6,6,5,7,3,2,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,49,40
12,1,1,10,2,4,0,-0.18,1,23,2,20,20,20,20,10,10,0,8,7,8,10,7,8,8,1,1,22,1,2,1,1,"England",1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,9,9,9,10,9,0,6,5,10,6,6,5,6,3,1,3,NA,NA,3,60,0,0,40,0,0,9,9,10,9,9,48,38
13,1,1,10,6,2,0,0.1,0,24,2,45,5,25,20,0,5,0,5,8,9,6,3,4,6,7,2,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,2,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,35,60
13,1,1,10,5,10,1,-0.15,0,26,2,15,15,15,40,10,5,1,6,10,10,10,6,0,7,6,2,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,2,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,42,60
13,1,1,10,10,1,1,0.16,1,21,4,15,20,20,15,15,15,1,5,8,9,8,5,7,7,6,1,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,1,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,42,60
13,1,1,10,1,6,0,-0.51,1,23,4,10,25,20,25,5,15,0,4,7,9,4,3,2,6,2,1,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,1,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,29,60
13,1,1,10,9,4,0,0.05,0,23,2,20,20,20,20,10,10,0,4,7,8,8,6,7,4,1,2,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,2,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,40,60
13,1,1,10,3,8,1,0.42,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5,8,8,6,7,7,5,5,2,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,2,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,41,60
13,1,1,10,4,9,1,0.68,0,26,6,20,10,20,30,10,10,1,5,10,10,6,6,6,8,5,2,22,1,4,3,5,"Southern California",2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,4,7,8,8,3,1,10,10,10,10,10,10,10,10,2,2,10,3,1,20,20,20,20,7.5,12.5,3,7,7,8,2,43,60
14,1,1,10,8,8,1,-0.4,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8,6,5,6,6,5,5,6,2,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,8,8,8,8,8,7,8,7,2,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,36,47
14,1,1,10,4,4,1,-0.18,1,23,2,20,20,20,20,10,10,1,8,10,7,10,7,10,8,10,1,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,7,7,7,9,9,9,8,10,1,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,52,48
14,1,1,10,5,1,1,0.61,0,21,4,15,20,20,15,15,15,1,7,6,8,7,6,8,7,6,2,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,7,8,9,8,9,8,7,7,2,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,42,49
14,1,1,10,9,9,1,-0.26,0,26,6,20,10,20,30,10,10,1,10,9,8,8,7,7,7,5,2,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,7,8,7,8,8,7,7,7,2,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,49,45
14,1,1,10,1,2,1,-0.21,1,24,2,45,5,25,20,0,5,1,7,9,7,6,5,7,7,8,2,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,9,9,9,9,9,9,9,7,2,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,41,54
14,1,1,10,7,3,0,-0.04,1,25,2,35,10,35,10,10,0,0,9,7,9,7,9,7,8,7,2,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,7,9,8,8,8,8,7,7,2,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,48,48
14,1,1,10,2,5,1,0.08,1,21,2,20,5,25,25,10,15,1,8,5,5,7,7,9,8,2,1,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,6,8,6,8,10,10,7,7,1,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,41,48
14,1,1,10,3,7,1,-0.46,0,22,4,15,15,25,20,15,10,1,7,8,8,7,7,6,8,6,1,23,1,2,1,1,"Cincinnati, Ohio",2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,9,9,9,9,9,1,8,8,9,8,9,9,8,7,1,2,6,3,3,20,14.29,17.14,22.86,14.29,11.43,9,9,9,9,9,43,51
15,1,1,10,1,9,1,-0.01,0,26,6,20,10,20,30,10,10,1,5,10,8,8,5,5,5,5,2,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,7,9,8,9,7,7,7,8,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,41,47
15,1,1,10,8,6,0,0.35,0,23,4,10,25,20,25,5,15,0,5,4,8,8,4,2,4,3,1,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,9,7,9,7,9,6,9,2,1,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,31,47
15,1,1,10,4,5,0,-0.16,0,21,2,20,5,25,25,10,15,0,6,7,7,5,4,8,7,4,2,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,0,5,9,9,7,9,5,5,7,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,37,44
15,1,1,10,6,4,0,0.21,0,23,2,20,20,20,20,10,10,0,6,9,8,9,8,9,7,7,2,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,8,8,9,8,8,9,9,7,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,49,50
15,1,1,10,5,7,0,-0.27,0,22,4,15,15,25,20,15,10,0,4,7,7,4,8,5,5,6,1,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,8,7,9,6,9,5,8,4,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,35,44
15,1,1,10,10,8,1,-0.23,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,6,8,8,5,6,7,6,5,2,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,9,9,8,9,0,7,9,7,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,40,42
15,1,1,10,9,3,0,-0.14,0,25,2,35,10,35,10,10,0,0,9,10,10,10,10,10,9,7,2,24,1,3,3,1,"Miami",1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,7,7,7,9,9,1,6,10,8,6,0,0,6,1,2,2,8,2,1,21.21,18.18,12.12,21.21,6.06,21.21,7,7,9,7,9,59,30
16,1,1,10,6,1,0,0.25,0,21,4,15,20,20,15,15,15,0,4,9,7,4,6,4,6,5,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,7,7,8,8,7,7,7,6,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,34,44
16,1,1,10,7,6,0,0.19,0,23,4,10,25,20,25,5,15,0,3,7,6,1,1,1,2,2,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,6,6,8,8,8,7,6,6,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,19,43
16,1,1,10,1,10,0,0.15,1,26,2,15,15,15,40,10,5,0,5,10,6,4,6,0,6,1,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,0,0,8,7,7,7,7,6,6,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,31,36
16,1,1,10,4,7,0,0.59,0,22,4,15,15,25,20,15,10,0,4,8,7,4,5,4,5,5,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,8,8,8,6,6,6,7,7,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,32,42
16,1,1,10,3,5,0,0.06,1,21,2,20,5,25,25,10,15,1,5,6,7,5,7,8,7,3,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,0,5,8,7,7,7,7,6,7,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,38,41
16,1,1,10,8,3,0,-0.3,1,25,2,35,10,35,10,10,0,0,8,10,10,7,9,9,8,7,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,7,6,6,6,6,6,6,7,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,53,37
16,1,1,10,5,4,0,0.37,1,23,2,20,20,20,20,10,10,0,5,10,8,4,8,2,4,3,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,6,6,7,7,8,7,6,6,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,37,41
16,1,1,10,9,8,1,0.28,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,6,8,8,5,6,7,6,5,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,8,7,7,7,8,7,7,6,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,40,44
16,1,1,10,10,9,1,0.42,0,26,6,20,10,20,30,10,10,1,8,9,9,7,6,5,6,5,2,25,8,2,9,2,"Milan - Italy",1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,6,6,8,8,6,1,6,6,7,8,7,7,6,5,2,3,7,2,1,19.51,14.63,17.07,17.07,14.63,17.07,6,7,8,8,7,44,41
17,1,1,10,6,10,0,0.41,1,26,2,15,15,15,40,10,5,1,5,10,8,6,9,0,7,1,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,7,7,4,3,4,4,3,6,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,38,29
17,1,1,10,1,1,0,0.34,0,21,4,15,20,20,15,15,15,1,7,6,7,4,6,7,6,5,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,3,6,7,5,8,7,2,1,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,37,36
17,1,1,10,8,5,0,-0.05,1,21,2,20,5,25,25,10,15,1,6,6,8,5,5,6,6,3,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,2,3,4,4,5,3,3,3,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,36,21
17,1,1,10,2,6,0,0.47,0,23,4,10,25,20,25,5,15,1,8,8,8,8,3,4,8,7,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,5,6,8,4,5,4,3,3,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,39,32
17,1,1,10,9,7,0,0.31,0,22,4,15,15,25,20,15,10,1,7,7,8,7,7,7,8,7,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,7,6,5,4,4,3,5,4,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,43,29
17,1,1,10,4,8,0,0.05,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,6,7,8,5,7,7,6,6,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,6,4,7,5,6,4,4,4,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,40,32
17,1,1,10,3,3,0,-0.26,1,25,2,35,10,35,10,10,0,0,8,9,10,7,7,9,8,7,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,6,3,5,4,5,4,2,2,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,50,27
17,1,1,10,5,9,1,0.21,0,26,6,20,10,20,30,10,10,1,6,8,9,6,6,6,7,5,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,1,8,6,7,8,6,5,8,4,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,41,40
17,1,1,10,7,2,0,0.6,1,24,2,45,5,25,20,0,5,1,7,5,9,6,7,9,8,7,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,0,5,3,4,3,5,3,4,3,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,43,23
17,1,1,10,10,4,0,0.35,1,23,2,20,20,20,20,10,10,0,7,10,10,7,10,5,5,1,2,30,13,2,1,1,"Georgia, USA",3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,7,7,6,8,4,1,7,6,3,5,6,5,6,4,2,1,5,3,2,30,16.67,20,20,6.67,6.67,6,7,8,5,7,49,32
